id_prose,sin_patente,sin_fecha_siniestro,ase_abreviatura,obs_ult_estado,sin_siniestro,sin_fecha_denuncia,lug_desc,pro_descripcion_provincia,reg_descripcion_comuna,sin_hora_siniestro,esp_desc,sin_check_registro_civil,sin_concurrencia,sin_ind_caso_raro,tve_desc,mar_desc,sin_ano_vechiculo,cve_desc,sin_valor_comercial_veh,sin_dispositivos_vehiculo,reg_descripcion_region_asegurado,reg_descripcion_comuna_asegurado,reg_descripcion_region_conductor,sin_comisaria,sin_fecha_parte,sin_relato,sin_activo,EncontradoOtraVia
55208.0,BRTL90  ,04-11-2013 0:00,BCI,,5789012.0,04-11-2013 0:00,Domicilio,Otra,Otra,2:15:00 PM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,SUZUKI,2008.0,Plateado,64975316.0,N,Otra,Otra,Otra,36VA. COMISARYA LA FLORIDA,04-11-2013 0:00,SINIESTRO DENUNCIADO VIA WEB                                                    HECHOS ANTES: EN MI DOMICILIO A LAS 15 HRS                                      HECHOS: A LAS 14 HRS DEJE MI VEHICULO ESTACIONADO FUERA DE MI DOMICILIO Y AL MO MENTO DE SALIR COMO LAS 14:30 NO SE ENCONTRABA MI VEHICULO .                    CUANDO SE PERCATO: EL DIA 04/11/2013                                            UTLIMO TRAYECTO: DE MI UNIVERSIDAD A MI DOMICILIO,S,SI
51714.0,YP7470  ,05-06-2013 0:00,BCI,El siniestro ha sido cerrado en la gestión de procesos de Robos,5727808.0,06-06-2013 0:00,Domicilio,Otra,Otra,11:30:00 PM,SEBV ENCONTRO ,S,N,N,TODO TERRENO,SUZUKI,2005.0,Beige,9145504.0,N,Otra,Otra,Otra,2DA. COMISARYA TALCAHUANO,05-06-2013 0:00,SINIESTRO DENUNCIADO VIA WEB                                                    HECHOS ANTES: FRENTE A INACAP TALCAHUANO  ANTES DEL ROBO NO SE QUE OCURRIO      HECHOS: ESTABA ESTACIONADO FRENTE A SEDE INACAP TALCAHUANO (ESTUDIANDO EN DICHA  INSTITUCION) Y AL MOMENTO DE RETIRARME (23:20 APROXIMADAMENTE) ME DIRIJO HACIA  EL LUGAR EN EL CUAL ESTABA ESTACIONADO EL VEHICULO PERCATANDO QUE HABIA SIDO R OBADO  DANDO AVISO INMEDIATO A CARABINEROS PARA REALIZAR LA DENUNCIA CORRESPOND IENTE.              ,S,SI
45806.0,CLVH41  ,22-09-2012 0:00,LIBERTY,,1179530.0,24-09-2012 0:00,Otra,Otra,Otra,2:30:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,SUZUKI,2010.0,Plateado,14544502.0,N,Región Metropolitana de Santiago,Quilicura,Otra,17a. Comisaría Las Condes Prefectura Santiago Orie,22-09-2012 0:00,PATENTE DLVH41LLEGARONE L DIS 21/09/2012 COMO ALAS 20:00 HRS  SE ESTACIONADO FUERA DE LA CASA  CON ALARMA CERRADO Y CON LLAVE COMO CORRESPONDE Y DESPUES AL DIA SIGUIENTE ALAS 14:30 HRS  SALIERON A BUSCAR EL AUTO POR QUE LO NECESITABAN Y ESTE YA NO ESTABA Y HABIAN UNOS VIDRIOS EN EL PAVIMENTO QUE CORRESPONDEN A LA VENTANA DEL VH SE PROCEDIO A LLAMAR A CARABINEROS QUIEN TOMO LA DENUNCIA LLEGARON AL LUGARDECLARACION REALIZADA POR MACARENA CARVALLO EXPLICA QUE DON PABLO EN ESE MOMENTO LLAMO A FALABE,S,SI
68493.0,GRRY78  ,17-04-2015 0:00,BCI,,6012629.0,17-04-2015 0:00,Domicilio,Otra,Otra,2:00:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,TOYOTA,2014.0,Gris,72343721.0,N,Otra,Otra,Otra,TENENCIA RENACA,17-04-2015 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: ESTACIONADO EN CALLE FRENTE A DOMICILIO                           HECHOS: HURTADO EN LA NOCHE ESTANDO ESTACIONADO FRENTE A MI DOMICILIO DE        HALIMEDA 745 JARDYN DEL MAR  RENACA  VINA DEL MAR.                              CUANDO SE PERCATO: 06:00 HORAS                                                  UTLIMO TRAYECTO: VALPARAYSO A DOMICILIO PARTICULAR,S,NO
46231.0,CXBF73  ,11-10-2012 0:00,LIBERTY,,1183407.0,12-10-2012 0:00,Otra,Otra,Otra,11:30:00 AM,SEBV ENCONTRO ,S,N,S,STATION WAGON,TOYOTA,2011.0,Rojo,11351533.0,N,Región Metropolitana de Santiago,Las Condes,Otra,17a. Comisaría Las Condes Prefectura Santiago Orie,11-10-2012 0:00,DEJE EL VH ESTACIONADO AFUERA DE MI CASA DEPRONTO SIENTO GRITOS SALGO A MIRAR Y SE HABIAN LLEVADO TRES VH UNO DE ESTOS ERA EL MIO -,S,SI
62834.0,BDVH67  ,19-09-2014 0:00,LIBERTY,,1319201.0,20-09-2014 0:00,Otra,Otra,Otra,11:45:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,KIA MOTORS,2008.0,Rojo,8474870.0,N,Región Metropolitana de Santiago,Las Condes,Otra,17a Comisaría Las Condes Prefectura Santiago Orien,20-09-2014 0:00,ESTABAMOS CENANDO EN CASA Y CUANDO VOY A RETIRAR EL VEHICULO ME ENCUENTRO QUE NO SE ENCONTRABA,S,NO
72856.0,DKVS54  ,04-09-2015 0:00,BCI,,6069856.0,05-09-2015 0:00,Centro Comercial,Otra,Otra,6:00:00 PM,SEBV ENCONTRO ,S,N,N,STATION WAGON,HYUNDAI,2012.0,Blanco,73883083.0,N,Otra,Otra,Otra,53A. COMISARYA LO BARNECHEA,04-09-2015 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: EN INTERIOR DE DOMICILIO  ANTES ROBARON LA CASA                   HECHOS: ENTRARON AL DOMICILIO A ROBAR Y POSTERIORMENTE SE ROBARON EL AUTO CON   LAS ESPECIES                                                                    CUANDO SE PERCATO: A LAS 18 HRS CUANDO LLEGO EL JARDINERO Y ENCONTRO CASWA      ABIERTA Y NINGUN VEHICULO                                                       UTLIMO TRAYECTO: MAR,S,SI
79623.0,WJ5517  ,27-04-2016 0:00,LIBERTY,,1434487.0,27-04-2016 0:00,Otra,Otra,Otra,6:40:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,KIA MOTORS,2006.0,Blanco,7768938.0,N,Región Metropolitana de Santiago,Providencia,Otra,19a Comisaría Providencia Prefectura Santiago Orie,27-04-2016 0:00,DEJARON LA CAMIONETA ESTACIONADA FUERA DEL DOMICILIO HOY SE PERCATAN QUE YA NO ESTABA CUENTA CON TODAS LAS LLAVES DEL VEHÍCULO  SI SI EL VEHÍCULO FUE ROBADO DESDE UN ESTACIONAMIENTO PAGADOCUENTA CON ALGÚN COMPROBANTE  NO EL VEHÍCULO CUENTA CON ALGÚN MECANISMO DE SEGURIDAD  NO,S,NO
43378.0,WZ3648  ,15-06-2012 0:00,LIBERTY,,1162934.0,16-06-2012 0:00,Otra,Otra,Otra,10:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,CHEVROLET,2007.0,Beige,4818044.0,N,Región Metropolitana de Santiago,Providencia,Otra,19a. Comisaría Providencia Prefectura Santiago Ori,15-06-2012 0:00,IO DEJE EL VEHICULO ESTACIONADO  FUI A LA CASA DE UNA AMIGA Y CUANDO VOLVÍ A BUSCAR EL VEHICULO YA NO ESTABA,S,NO
35349.0,UA7935  ,24-07-2011 0:00,LIBERTY,,1106509.0,25-07-2011 0:00,Otra,Antofagasta,Antofagasta,3:00:00 AM,SEBV ENCONTRO ,S,N,N,CAMIONETA,NISSAN,2000.0,Azul,2948000.0,N,Región Metropolitana de Santiago,Providencia,Otra,3a. Comisaría Antofagasta Prefectura Antofagasta,24-07-2011 0:00,DEJE LA CAMIONETA ESTACIONADA FUERA DE MI DOMICILIO  Y LA VI  COMO A LA 1 DE LA MAÑANA ANTES DE ACOSTARME Y AL OTRO DIA COMO A LAS 11 AM  SALI A MIRAR LA CAMIONETA Y ME DI CUENTA QUE NO ESTABA Y ENTONCES LLAME A CARABINEROS Y AL 133 Y A MI JEFE DIRECTO LUEGO ME LLEVARON A LA  3A COMISARIA DE CALLE BAQUEDANO Y ME TOMARON LOS ANTECEDENTES Y QUEDO VIGENTE EL DENUNCIO POR ROBO DE LA CAMIONETA  Y LUEGO CON MI JEFE SALIMOS A BUSCAR LA CAMIONETA  Y LA ENCONTRAMOS FRENTE AL RETEN DE PLAYA BLANCA   DOND,S,SI
58335.0,DTFV64  ,11-02-2014 0:00,AIG CHILE,,599709.0,17-02-2014 0:00,Calle,Santiago,Maipú,9:45:00 PM,SEBV ENCONTRO ,S,N,N,STATION WAGON,TOYOTA,2012.0,Plateado,9200000.0,S,Región Metropolitana de Santiago,Santiago,Región Metropolitana de Santiago,52° Com. Maipú,11-02-2014 0:00,Vehículo estacionado fue robado,S,SI
53516.0,CKSF37  ,30-08-2013 0:00,LIBERTY,El siniestro ha sido cerrado en la gestión de procesos de Robos,1240952.0,03-09-2013 0:00,Otra,Otra,Otra,11:30:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,HYUNDAI,2010.0,Plateado,21524375.0,N,Región Metropolitana de Santiago,Santiago,Otra,54a Comisaría Huechuraba Prefectura Santiago Norte,30-08-2013 0:00,LLEGA A CASA DE AMIGO DEJA EL AUTO ESTACIONADO AFUERA Y  AL SALIR DE LA CASA A LAS 9 HRS DEL OTRO DÍA SE DAN CUENTE QUE EL AUTO YA NO ESTABA,S,SI
64489.0,BBWR17  ,20-11-2014 0:00,BCI,,5953011.0,21-11-2014 0:00,Domicilio,Otra,Otra,9:30:00 PM,SEBV ENCONTRO ,S,N,N,STATION WAGON,KIA MOTORS,2008.0,Gris,71727894.0,N,Otra,Otra,Otra,47A. COMISARYA LOS DOMINICOS,20-11-2014 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: ESTACIONADO EN ROBERTO LOPEZ A 15 METROS DE LA ESQUINA DE ISABEL  LA CATOLICA. NOS BAJAMOS CON MI FAMILIA Y PROCEDO A INSTALAR TRABA VOLANTE Y    CONECTAR LA ALARMA Y CIERRE CENTRALIZADO                                        HECHOS: EN CIRCUNSTANCIA QUE DEJO MI CAMIONETA ESTACIONADA EL DYA 20 DE         NOVIEMBRE A LAS 20 00HRS EN ROBERTO LOPEZ ESQUINA DE ISABEL LA CATOLICA  PARA   DIRIGIRME A CASA DE ,S,SI
48915.0,CLLV65  ,30-01-2013 0:00,LIBERTY,,1202080.0,31-01-2013 0:00,Otra,Otra,Otra,10:30:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,CHEVROLET,2010.0,Beige,6135456.0,N,Región Metropolitana de Santiago,La Florida,Otra,18a. Comisaría Ñuñoa Prefectura Santiago Oriente,30-01-2013 0:00,DEJO EL VEHICULO ESTACIONADO EN LA DIRECCION INDICADA Y AL REGRESAR ME DI CUENTA QUE NO ESTABA EN EL LUGAR Y SE LO HABIAN ROBADO,S,NO
79916.0,HWLC88  ,08-05-2016 0:00,BCI,,6176274.0,08-05-2016 0:00,Domicilio,Otra,Otra,9:10:00 PM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,TOYOTA,2016.0,Blanco,80666713.0,N,Otra,Otra,Otra,TENENCIA NUEVA ESPANA,08-05-2016 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: ESTABAMOS LLEGANDO DE COMPRAR  ESTABA DETENIDO EN LA PUERTA DE LA CASA PARA ENTRAR AL ESTACIONAMIENTO                                             HECHOS: ESTABAMOS INGRESANDO AL DOMICILIO DE MI AMIGA GRISELDA OJEDA UBICADA EN CALLE SANTA ANSELMA 0460  COMUNA DE LA CISTERNA  CUANDO APARECEN 5 INDIVIDUOS   BLOQUEANDOME CON OTRO VEHICULO Y ME INTIMIDARON CON ARMAS DE FUEGO  ENTREGUE    LAS LLAVES Y SE FUER,S,NO
78813.0,YU7020  ,11-03-2016 0:00,BCI,,6158356.0,24-03-2016 0:00,Calle,Otra,Otra,3:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,VOLVO,2010.0,Azul,773838.0,N,Otra,Otra,Otra,TENENCIA EL SALTO,11-03-2016 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: ESTACIONAMIENTO ESPACIO RIESCO                                    HECHOS: EL DIA VIERNES 11 DE MARZO A LA 3:30 AM EN EL ESTACIONAMIENTO VOY A     DEJAR UNA PERTENENCIA A MI VEHYCULO EN EL LAPSO DE CERRARLO Y CAMINAR UNOS      METROS FOCALIZO 2 INDIVIDUOS   PERO UNO DE ELLO SE ME ACERCA Y CON UN TIPO DE   ARMA PUNZANTE ME INTIMIDA RAPIDAMENTE ME QUITAS LAS LLAVES DEL VEVHICULOS       DANDOSE ALA FUGA EN ,S,NO
46566.0,BSTJ17  ,27-10-2012 0:00,LIBERTY,,1186194.0,29-10-2012 0:00,Otra,Otra,Otra,1:30:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,HYUNDAI,2008.0,Plateado,17777396.0,N,Región Metropolitana de Santiago,Talagante,Otra,16a. Comisaría La Reina Prefectura Santiago Orient,27-10-2012 0:00,DEJE EL  VEH  ESTACIONADO Y AL SALIR A BUSCARLO EL VEH  NO ESTABA E HICE LA DENUNCIA DE CARABINEROS Y APRECIO AL OTRO DI EN LA MAÑANADAÑOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAÑOSVEH  RECUPERADO VIDRIO DELANTERO DERECHO ROTO  CHAPA DE CONTACTO  CIERRE CENTRALIZADO Y LOS VIDRIOS DAÑADOSPATENTE INGRESADA: BSTJ17,S,SI
40696.0,CJZK87  ,08-03-2012 0:00,LIBERTY,,1145454.0,09-03-2012 0:00,Otra,Otra,Otra,3:40:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,B.M.W.,2010.0,Blanco,11479851.0,N,Región de Valparaíso,Viña del Mar,Otra,49ª. Comisaría Quilicura Prefectura Santiago Norte,08-03-2012 0:00,ESTANDO ESTACIONADA EN ESTACIONAMIENTO DE LA CERVERIA  SOY VIOLENTADA Y SUFRO HURTO DE MI VEHICULO,S,SI
64432.0,WT9996  ,16-11-2014 0:00,LIBERTY,,1331974.0,16-11-2014 0:00,Otra,Otra,Otra,7:10:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,HYUNDAI,2007.0,Plateado,7331985.0,N,Región Metropolitana de Santiago,Santiago,Otra,Subcomisaría Calera De Tango,16-11-2014 0:00,ESTABA EN UN CRUCE A LA ESPERA DE AVANZAR Y ME APUNTARON CON UNA PISTOLA EN LA CABEZA Y ME BAJARON DEL AUTO  SUBIENDO 2 TIPOS AL AUTO Y SE LO LLEVARONDAÑOS INFORMADOS PARA EL VEHÍCULO ASEGURADOCAPOTPARACHOQUES DELANTEROPARACHOQUES TRASEROPUERTAS DELANTERASPUERTAS TRASERASTAPABARRO DELANTEROTAPABARRO TRASEROOTROS DAÑOSCHOCADO Y TIENE MULTIPLES DAÑOSPATENTE INGRESADA ASEGURADO: WT9996,S,SI
63551.0,CTKD99  ,16-10-2014 0:00,LIBERTY,,1324860.0,17-10-2014 0:00,Otra,Otra,Otra,11:00:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,TOYOTA,2011.0,Plateado,9206719.0,N,Región Metropolitana de Santiago,San Miguel,Otra,37a Comisaría Vitacura Prefectura Santiago Oriente,17-10-2014 0:00,DEJA VH ESTACIONADO AL VOLVER SE PERCATA QUE SE ROBARON EL VH,S,NO
48981.0,FFYK50  ,15-02-2013 0:00,LIBERTY,,1204757.0,16-02-2013 0:00,Otra,Otra,Otra,9:45:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,SSANGYONG,2013.0,Gris,13229476.0,N,Región Metropolitana de Santiago,Cerrillos,Otra,44a. Comisaría Lo Prado Prefectura Santiago Occide,15-02-2013 0:00,YO ESTACIONE EL VEHICULO TIPO 21:45HRS APROX   ENTRE AL SUPERMERCADO HICE MIS COMPRAS SALI PARA DIRIGIRME AL VEHICULO Y CUANDO ME IBA A SENTAR A SENTAR EN MI VEHICULO ME TOMAN Y LE APUNTAN CON REVOLVER Y ME HACEN SALIR A MI Y A MI SEÑORA  ENTRARON 3 PERSONAS AL VEHICULO Y SE LO ROBARON,S,NO
47294.0,BZDD23  ,24-11-2012 0:00,LIBERTY,,1191784.0,01-12-2012 0:00,Otra,Otra,Otra,12:35:00 PM,SEBV ENCONTRO ,S,N,N,CAMIONETA,HYUNDAI,2009.0,Blanco,5458604.0,N,Región Metropolitana de Santiago,Santiago,Otra,37a. Comisaría Vitacura Prefectura Santiago Orient,24-11-2012 0:00,CAMION ESTACIONADO  AL ABRIR PUERTA SE ABALZAN 3 TIPOS CON ARMA PARA POSTERIORMENTE ARRANCARDAÑOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAÑOSVEHICULO RECUPERADOPATENTE INGRESADA: BZDD23,S,SI
55661.0,BSLH15  ,22-11-2013 0:00,BCI,,5797516.0,23-11-2013 0:00,Domicilio,Otra,Otra,10:30:00 PM,SEBV ENCONTRO ,S,N,N,STATION WAGON,HYUNDAI,2009.0,Azul,65051784.0,N,Otra,Otra,Otra,SUBCOMISARYA SAN PEDRO,22-11-2013 0:00,SINIESTRO DENUNCIADO VIA WEB                                                    HECHOS ANTES: LOS AROMOS.                                                       HECHOS: ASISTY JUNTO A MI ESPOSA AL RESTAURANT DELI HOUSE A LAS 22.00 DEJANDO E L VH ESTACIONADO A APROX. 150 MTS. DEL LUGAR. AL RETIRARME A LAS 22.30 ME PERCA TE QUE EL VH NO ESTABA EN EL LUGAR DONDE LO HABYA ESTACIONADO.                  CUANDO SE PERCATO: SE PERCATO A L MOMENTO DE IR A BUSCAR EL VH A LAS 22.30 HRS. UTLIMO TRAYECTO: DES,S,SI
48640.0,DSYR48  ,27-01-2013 0:00,LIBERTY,,1201204.0,27-01-2013 0:00,Otra,Otra,Otra,10:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,KIA MOTORS,2012.0,Azul,9402180.0,N,Región de La Araucanía,Temuco,Otra,2a. Comisaría Temuco Prefectura Cautín,27-01-2013 0:00,YO VENGO LLEGANDO DE LA OFICINA Y ME ENCUENTRO CON EL CANDADO DEL PORTON DE LA ENTRADA ESTABA REVENTADO Y AHI ME PERCATE QUE EL VEHICULO NO SE ENCONTRABA EN EL INTERIOR,S,SI
71353.0,DRJR87  ,28-07-2015 0:00,LIBERTY,,1382262.0,29-07-2015 0:00,Otra,Otra,Otra,10:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,MAZDA,2012.0,Azul,9325446.0,N,Región Metropolitana de Santiago,Peñalolén,Otra,37a Comisaría Vitacura Prefectura Santiago Oriente,28-07-2015 0:00,AL SUBIRME AL VEH PARA SALIR UN VEH SE CRUZA DELANTE IMPIDIENDOME  SALIR  DEL CUAL BAJO UN INDIVIDUO QUIEN SE BAJA CON UN ARMA Y ME AMENAZA  BAJANDOME DEL VEH CON VIOLENCIA  Y LLEVANDOSELO,S,SI
38311.0,WJ6639  ,15-12-2011 0:00,LIBERTY,,1131341.0,15-12-2011 0:00,Otra,Otra,Otra,1:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,SUZUKI,2006.0,Gris,4239562.0,N,Región Metropolitana de Santiago,Las Condes,Otra,16a. Comisaría La Reina Prefectura Santiago Orient,15-12-2011 0:00,DEJE EL VH ESTACIONADO COMO 21:40 Y COMO A LA 1 DE LA MADRUGADA SALI A BUSCAR ALGO AL VH Y ME DI CUENTA QUE NO ESTABA  LLAVE Y COPIA DE LLAVE EN PODER DE ASEGURADA,S,SI
38073.0,NP1359  ,02-12-2011 0:00,LIBERTY,,1129359.0,02-12-2011 0:00,Otra,Otra,Otra,7:00:00 AM,SEBV ENCONTRO ,S,N,N,CAMIONES,FORD,1996.0,Blanco,6666246.0,N,Región del Maule,Parral,Otra,3a. Comisaría Parral Prefectura Linares,02-12-2011 0:00,ALREDEDOR DE LAS 07:00 AM DE HOY 12 DE DICIEMBRE DE 2011 LLEGO EL CHOFER DON MARIO BARRA MAUREIRA A SITIO UBICADO A LA ENTRADA DE PARRAL A RETIRAR CAMION FORD CARGO PARA INICIAR SUS FAENAS LABORALES Y SE PERCATA QUE NO SE ENCUENTRA DICHO VEHICULO  EN ESOS MOMENTOS PASABA UNA PATRULLA DE CARABINEROS POR EL SITIO Y SE LES DA AVISO DE INMEDIATO  SE HACE MENSION QUE DICHO SITIO ES DE PROPIEDAD DE LA EMPRESA AGRICOLA PALOMAR LTDA  Y EL CAMION SE GAURDABA EN ESE LUGAR DESDE HACE 20 AÑOS MAS O MENOS,S,SI
56829.0,WT9012  ,16-01-2014 0:00,LIBERTY,,1265807.0,17-01-2014 0:00,Otra,Otra,Otra,7:00:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,HYUNDAI,2008.0,Negro,16013011.0,N,Región Metropolitana de Santiago,Renca,Otra,7a Comisaría Renca Prefectura Santiago Norte,16-01-2014 0:00,DEJE EL VEHÍCULO ESTACIONADO EN CALLE  BALMACEDA CON CAUPOLICÁN  Y A L MOMENTO DE IR A BUSCARLO ME PERCATA QUE ESTE NO ESTABA EN LUGAR LOS DOS JUEGOS DE LLAVES ESTABAN EN MI PODER SOLO DEJARON UN VIDRIO  QUEBRADO EN EL SUELO Y CERCA DE LAS 0330 DE LA MADRUGADA FUE ENCONTRADO EN QUILICURA DAOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAOSDAOS A EVALUARPATENTE INGRESADA ASEGURADO WT9012,S,SI
46056.0,CHHX22  ,22-05-2012 0:00,LIBERTY,,1158023.0,23-05-2012 0:00,Otra,Otra,Otra,9:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,HYUNDAI,2010.0,Gris,7798295.0,N,Región Metropolitana de Santiago,Estación Central,Otra,6a. Comisaría Recoleta Prefectura Santiago Norte,22-05-2012 0:00,DICE QUE DEJO EL VH ESTACIONADO A LAS 17:30 Y AL VOLVER A LAS 21:00 ENCONTRO QUE ABIA SIDO ROBADODAÑOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAÑOS4 RUEDAS ROBADASRAIO ROBADA CHAPA CONTACTOVIDRIO DAÑADO OTROS POR VERIFICAR,S,SI
71669.0,FDSY58  ,08-08-2015 0:00,LIBERTY,,1384323.0,10-08-2015 0:00,Otra,Otra,Otra,3:00:00 AM,SEBV ENCONTRO ,S,N,N,CAMIONETA,TOYOTA,2013.0,Rojo,7535667.0,N,Región de Antofagasta,Antofagasta,Otra,Subcomisaría Antofagasta Norte,08-08-2015 0:00,DEJE VEHÍCULO ESTACIONADO EN LUGAR MENCIONADO Y COMO A LAS 300 ME LLAMARON LOS CARABINEROS INDICANDO QUE SE HABÍAN ROBADO LA CAMIONETA Y LA HABÍAN ENCONTRADO EL LA AUTOPISTA B 400 KILOMETRO 10DAOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAOSPUERTA DERECHA DELANTERANEUMATICOCHAPA DE CONTACTOPANELSALIDAS DE AIRE ACONDICIONADOPATENTE INGRESADA ASEGURADO FDSY58,S,SI
82132.0,BSZL71  ,27-07-2016 0:00,LIBERTY,,1452596.0,02-08-2016 0:00,Otra,Otra,Otra,4:00:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,VOLKSWAGEN,2008.0,Gris,7838454.0,N,Región Metropolitana de Santiago,Recoleta,Otra,6a Comisaría Recoleta Prefectura Santiago Norte,27-07-2016 0:00,ROBO DEL VEHICULO SIENDO ASALTADO EN SU LUGAR DE TRABAJO VEHICULO SE ENCOTNRABA DETENIDO AL MOMENTO DEL ASALTO SE SUSTRAJERON LAS LLAVES Y SE LELVARON EL VEHICULOSE ADJUNTA LICENCIA DEL CONDUCTOR HABITUTAL DEL VEHICULO SR BENEDICTO GALLEGOS SALINASCUENTA CON TODAS LAS LLAVES DEL VEHÍCULO NO SI EL VEHÍCULO FUE ROBADO DESDE UN ESTACIONAMIENTO PAGADOCUENTA CON ALGÚN COMPROBANTE NOEL VEHÍCULO CUENTA CON ALGÚN MECANISMO DE SEGURIDAD NO,S,NO
53526.0,CRPV59  ,03-09-2013 0:00,LIBERTY,,1241114.0,04-09-2013 0:00,Otra,Otra,Otra,8:30:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,KIA MOTORS,2010.0,Plateado,5604639.0,N,Región Metropolitana de Santiago,Providencia,Otra,6a Comisaría Recoleta Prefectura Santiago Norte,03-09-2013 0:00,ESTABA ESTACIONADA  ENTREGANDO  UNOS MATERIALES  A UNA PERSONA CUANDO LLEGAN UNOS 3 TIPOS ME APUNTAN CON UN ARMA  Y  ME INDICAN QUE BAJE DEL VEHÍCULO,S,SI
51317.0,YW9684  ,19-05-2013 0:00,LIBERTY,,1220373.0,20-05-2013 0:00,Otra,Otra,Otra,11:20:00 AM,SEBV ENCONTRO ,S,N,N,STATION WAGON,MERCEDES BENZ,2007.0,Gris,6879120.0,N,Región Metropolitana de Santiago,Providencia,Otra,19a. Comisaría Providencia Prefectura Santiago Ori,19-05-2013 0:00,ME ENCONTRABA DETENIDO EN EL SEMAFORO DE LAS CALLE ANTES MENCIONADAS  CUANDO UN VEHICULO ME CHOCO POR ATRAS  ME BAJE PARA VER QUE SUCEDIO CUANDO UNOS TIPOS CON ARMAS DE FUEGO BAJARON DESDE EL VEHICULO QUE ME CHOCO  INTIMIDANDO AL COPITOLO Y A MI LLEVANDOSE FINALMENTE MI VEHICULO***** A LA ESPERA DE CITACION A FISCALIA ***********,S,SI
56396.0,CBVZ43  ,27-12-2013 0:00,BCI,,5812156.0,27-12-2013 0:00,Domicilio,Otra,Otra,12:30:00 AM,SEBV ENCONTRO ,S,N,N,AUTOMOVIL,VOLKSWAGEN,2009.0,Rojo,32849559.0,N,Otra,Otra,Otra,17 LAS CONDES,27-12-2013 0:00,AL SALIR DE SU DOMICILIO LLEGANDO A LA ESQUINA DE LEONARDO DA VINCI             LE ARROJAN UNA PIEDRA AL PARABRISAS A LO QUE POSTERIORMENTE SE LE               ACERCA UNA PERSONA CON UN OBJETO PARECIDO A UNA PISTOLA EXIJIENDO QUE SE        BAJARA DEL VEHICULO A LO CUAL EL SE SUBE Y LE ROBA EL VEHICULO                  DANOS:ROBO DEL VEHICULO                                                         DEDUCIBLE:UF 3,S,NO
53174.0,WY7655  ,18-08-2013 0:00,LIBERTY,,1237507.0,18-08-2013 0:00,Otra,Otra,Otra,12:01:00 PM,SEBV ENCONTRO ,S,N,N,STATION WAGON,HYUNDAI,2007.0,Blanco,10859931.0,N,Región Metropolitana de Santiago,Huechuraba,Otra,49ª Comisaría Quilicura Prefectura Santiago Norte,18-08-2013 0:00,EL VH SE ENCONTRABA ESTACIONADO REBENTARON UN VIDRIO DEL CONDUCTOR EL VEHICULO SE ENCONTRABA ESTACIODO EL VEHICULO FUE ENCONTRADO CUANDO EL ASEGURADO ESTABA REALIZANDO LA DENUNCIA EN CARABINEROS DAOS INFORMADOS PARA EL VEHÍCULO ASEGURADOPARABRISAS VIDRIOS LATERALES ETCOTROS DAOSVEHICULO ROBO TOTAL SIN PARACHOQUES EL FRONTIS ESTA HUNDIDO EL TECHO HABOLLADO EL PORTALON HABOLLADO EL VEHICULO NO PARTEPATENTE INGRESADA ASEGURADO WY7655,S,SI
