id,id_tipo_propiedad,descripcion,habitaciones,banos,dimension_propiedad,dimension_terreno,direccion,direccion_2,id_comuna,id_provincia,id_region,id_antiguedad,year,gastos_comunes,piso,estacionamientos,amoblado,cantidad_caracteristicas,precio_en_uf
5308291,2,"Departamento 100 m2 , 3 amplios dormitorios, 2 baños ,living comedor con  terraza cerrada. Orientacion Norte
Uso habitacional o comercial , ascensores, 3º piso.
Ubicado en pleno centro de santiago, a una cuadra de Alameda  y del metro, locomocion a la puerta.",3,2,100.0,100.0,amunategui 86,<null>,275,43,13,2,,,3.0,,f,14.0,3700.0
4693234,2,<null>,3,3,138.48,163.78,Corinto 1820,<null>,306,43,13,1,,,5.0,,<null>,3.0,14010.0
5307988,1,"Casa Aislada de 2 Pisos en barrio consolidado y tranquilo
<BR>Orientación oriente con 87 m2 Construidos y 160 m2 de terreno
<BR>3 Dormitorios, principal el Suite, 3 Baños, Cocina equipada, Logia y Quincho.
<BR>Emplazado en barrios nuevo , cerca de Mall Plaza Oeste, Supermercados , Bancos, colegios y Metro Cerrillos.
<BR>Ideal para disfrutar con la familia o poder hacer deportes, teniendo cerca el Parque Bicentenario de Cerrilos.
<BR>Excelente conectividad con Américo Vespucio, Camino Melipilla, General Velasquez.
<BR>
<BR>
<BR>",3,3,87.0,160.0,Los Libertadores 7379,Cerrillos                                                                                                                                                                                                                                                      ,276,43,13,2,2013.0,0.0,,2.0,f,,4221.30816193511
5343948,2,"SE VENDE DEPARTAMENTO NUEVO DE 1D !!@¬Ideal para Inversionista , rentabilidad Anual 6,6 % .@¬El Valor de arriendo es de $280.000@¬Excelente Conectividad, a pasos del Metro y Terminal de Buses.@¬Propietario tiene en total 3 Deptos a la Venta del mismo Valor.@¬GRAN OPORTUNIDAD VISITENOS !!!. Flora Huerta  + - (Para consultas puedes escribirnos en el formulario de contacto).",1,1,33.0,33.0,Metro San Alberto Hurtado - Coronel Souper,Estación Central                                                                                                                                                                                                                                               ,280,43,13,2,0.0,0.0,,0.0,f,,1550.0
4334000,2,"iExcelente departamento moderno como nuevo, 1 año de uso, realmente impecable, con muy buena conectividad.
Living y comedor (piso porcelanato) juntos con salida a cómoda terraza con vista despejada, 3 dormitorios el principal en suite y con salida a terraza (piso termolaminado), 2 baños completos, ambos con ventana, cocina amoblada y logia.
Estacionamiento y bodega(buen tamaño)
Ambas terrazas de muy buen tamaño, todo eléctrico y termopanel.
Edificio cuenta con áreas verdes, sala de eventos, piscina, gimnasio, quinchos, juegos infantiles, lavandería, estacionamientos de visita y varia salas de espera.
",3,2,77.0,85.0,JOSE PEDRO ALESSANDRI/CASTILLO VELASCO,<null>,294,43,13,2,2017.0,80.0,10.0,1.0,f,24.0,5330.56879007117
4679217,1,"AMBN Vende linda casa estilo colonial en Pedro Fontova.

Linda casa estilo colonial de dos pisos.
casa muy comoda para familias grandes.
con 5 dormitorios 4 baños
dormitorio de servicio con baño.
2 amplios dormitorios en suite con walking closet y baño privado,
3 amplios dormitorios con closet.
baño completo
baño de visitas muy comodo y amplio.
Living, comedor separados.
comedor conecta directamente con una espaciosa cocina con lindos muebles, completamente equipada, capacidad para comedor de diario.
amplia loggia y bodega de gran capacidad.

Gran terraza con quincho, que contempla una linda parrilla, con disco y horno, completamente techado lo que perite tener un ambiente aparte.
linda piscina en patio trasero con lindos jardines.

La casa en general esta en buenas condiciones de mantención.
No dude en visitar esta linda propiedad, ubicada en un lindo condominio privado en avenida principal.",6,5,200.0,380.0,"Pedro Fontova 8015, Huechuraba",<null>,281,43,13,2,2002.0,,2.0,2.0,f,15.0,9200.0
4007856,2,"Departamento prácticamente nuevo, modernamente equipado, piso dos, Sur-poniente, muy luminoso, con excelente ubicación, a tres cuadras del Metro Cristóbal Colón. Hall, living, amplia cocina con cubiertas de cuarzo, comedor diario y logia. Tres dormitorios, el principal en suite con baño y dos walking closets. Piscina, quincho, gimnasio y bodega.",3,2,115.0,125.0,"Martín de Zamora, Las Condes, Región Metropolitana, Chile",<null>,288,43,13,1,2015.0,,,2.0,t,16.0,10300.0
5600874,1,"Hermosa casa mediterránea ubicada en condominio privado de solo siete casas, con vista directa hacia La Cordillera, al sector de San Damian y San Carlos; cercana a colegios, universidades, supermercados, clínicas.Primero Nivel:- Living y comedir, con salida a terraza, con vista panorámica a La Cordillera y con bajada hacia el jardín.- Baño de visitas.- Cocina con comedor de diario, logia, pieza y baño de servicio.Nivel -1- Gran dormitorio en suite con salida a terraza.- Sala de estar abierta con salida a terraza.- Closet de pasillo.- Salida directa al jardín.Segundo Nivel:- Dos dormitorios idénticos con closet de muro cada uno y vista al oriente.- Baño completo con luz natural.- Closet de muro en pasillo.- Dormitorio principal en suite con balcón privado, walk in closet y baño completo con luz natural, vanitorio doble y cubiertas de granito.EQUIPAMIENTO:Pisos de parquet en toda la casa.Calefacción por losa radiante.Ventanas de termopanel en toda la casa.Escaleras con pisos de piedra pizarra.Persianas eléctricas en toda la casa.Cochera cubierta para dos autos y estacionamiento para cinco autos.Jardín con piscina.220 m2 construidos aprox.500 m2 de terreno.Condominio exclusivo de pocas casas, con conserje, cámaras de seguridad, 2 casetas de Seguridad Ciudadana en la misma calle.Para más información o visitas, llama   | Venta y Arriendo | Brokers & Partners |www.keyproperties.com - (Para consultas puedes escribirnos en el formulario de contacto).",5,5,220.0,500.0,Colina Vista Hermosa - San Carlos,Las Condes                                                                                                                                                                                                                                                     ,288,43,13,2,0.0,200000.0,,7.0,f,,25000.0
4278008,3,"Oficinas clase A con excelente ubicación y conectividad, endistritofinanciero de Nueva Las Condes. A pasos de metro Manquehue, bancos, restaurantes, entre otros servicios. Edificio de 20 pisos dispone de parking público, boulevard con terrazas y jardines. Cuenta con 6 ascensores de última generación (alta velocidad), grupo electrógeno de emergencia, sensores de humo, rociadores de agua para el control de incendios, sistema de seguridad con circuito cerrado de televisión, alarmas en cada oficina y climatizadores incluidos (para instalar). Cantidad de Oficinas disponibles: 07 Superficie: 76,57m2 Ubicación: piso 17 y 19 Canon de arriendo mensual referencial: entre UF 49,77–52,07 + IVA (UF0,65–0,68/m2) Disponibilidad de estacionamientos privados y bodegas. Contamos con una amplia Cartera de Oficinas. Consulte por otras alternativas de superficie, precio y ubicación. Contacto: Elia Altamirano B.: + Elizabeth Arriagada G EE.AA 8916 - (Para consultas puedes escribirnos en el formulario de contacto).",0,0,76.57,76.57,Los Militares/Manquehue norte,Las Condes                                                                                                                                                                                                                                                     ,288,43,13,2,0.0,0.0,,0.0,f,,3810.889
4336154,1,"Propiedad en barrio tranquilo, 4 dormitorios y 2 baños completos, living comedor, cocina tradicional, toda la casa con cerámica, terraza, bodega, estacionamiento para un vehículo techado. Locomoción a 100 metros, cercana a colegios, comercio, a 15 minutos de la plaza de puente alto. No deje de Visitar!!!@¬. Paula Andrea  Moya  Tel. +  - (Para consultas puedes escribirnos en el formulario de contacto).",4,2,30.0,108.0,Plaza de Puente Alto - Sargento Menadier,Puente Alto                                                                                                                                                                                                                                                    ,307,44,13,2,0.0,0.0,,0.0,f,,2074.88028298505
5429053,1,"SE VENDE OPORTUNIDAD! Amplia CASA de 2 pisos comuna de Maipú,living y comedor muy espaciosos, cocina con conexión a iluminado patio trasero, 4 dormitorios. 2 baños. Barrio consolidado, cercano a plaza Maipú, locomoción a la puerta. Cerca de supermercados y colegios. El valor de venta es de $73.000.0000.+2% comisión. El valor es Conversable, se aceptan subsidios. Vende ARG propiedades - (Para consultas puedes escribirnos en el formulario de contacto).",4,2,120.0,218.0,"segunda transversal, Plaza Maipu",Maipú                                                                                                                                                                                                                                                          ,293,43,13,2,0.0,0.0,,0.0,f,,2630.71215900745
5426823,1,"HERMOSA casa (251/ 1150m2), EXCELENTE ESTADO.

VIDEO: Para ver el video de la propiedad, ir al siguiente link: http://www.inmobili.cl/www/properties/venta-casa-la-reina-2/

Amplia y preciosa casa con gran y hermoso jardín, ubicada en tranquilo sector (cercano a Simón Bolívar con Vicente Pérez Rosales, La Reina). Recientemente remodelada.

Consta de 251m2 útiles, 1150m2 totales, 3 dormitorios + 1 de servicio, 3 baños + 1 de servicio, orientación principal NORTE, 2 SALAS DE ESTAR, cocina, living y comedor separados, logia, bella terraza, ventanales con termopanel, piso de madera y calefacción por radiador.

Además, posee un AMPLIO patio trasero con terraza, jardín, quincho y piscina.

Dispone de 1 bodega (3x3m) y estacionamientos para 6 vehículos aproximadamente.

Contribuciones: $250.000 aprox.",4,4,251.0,1150.0,Cercana a Calle Simón Bolívar,<null>,287,43,13,2,,,,6.0,f,0.0,18402.0523700761
4717126,1,"CASA EN VENTA EN LAS CONDESHERMOSA CASA MEDITERRANEA, REMODELADA PARA LLEGAR Y HABITAR (TODO REGULARIZADO), SECTOR FULL EQUIPAMIENTO, COLEGIOS, PLAZAS, CLÍNICA CORDILLERA, SUPERMERCADOS, MOVILIZACION.Distribución:Consta de hall de acceso, living y comedor juntos con piso flotante y salida a terraza, cocina amplia, luminosa, equipada con horno, campana y encimera, salida a lavadero techado, baño de visita, puertas de acceso a 2 dormitorios de buen tamaño y un baño completo. Pieza de servicio completa con entrada independiente.En segundo nivel 2 dormitorios, ambos con salida a gran terraza de 4 M2. aprox., pieza principal en suite con 2 grandes walking closet, y el otro dormitorio también cuenta con 1 walking closet.Ventanas con termopanel y persianas eléctricas, sistema de calefacción y agua caliente sistema solar.ExteriorJardines formados, estacionamientos para 2 a 3 autos, hermosos árboles frutales (limones, naranjos, palto), circuito eléctrico perimetral, cámaras de seguridad en ambos niveles.MUY RECOMENDABLE!!!",5,4,181.0,315.0,"""MARAVILLOSA"" NEUT LATOUR",Las Condes                                                                                                                                                                                                                                                     ,288,43,13,2,1976.0,0.0,,3.0,f,,13000.0
4569016,2,"Excelente departamento con vista privilegiada, despejada y asegurada al Oriente la que incluye los hermosos jardines del Instituto Cultural de Las Condes, consta de 3 dormitorios, el principal en suite, living comedor espaciosos todos con salida a la terraza cómoda y luminosa de 28 metros cuadrados.
Cocina tipo isla con encimera, horno eléctrico , espacio para lavavajilla, lavadora y secadora.

Los gastos comunes son aproximadamente $ 220.000 e incluyen agua caliente
Hay dos departamentos por piso los cuales tiene a su vez dos ascensores con pasillos iluminados con luz natural lo que los hace muy cómodos y amables

La conserjería cuenta con 2 livings grandes para recibir a personas que vienen como visita rápida(trámites bancarios u otros).

Seguridad 24 horas al día 7 días a la semana

Movilización: esta a 600 metros de la estación Metro Hernando de Magallanes y a 700 metros de la estación Metro Manquehue, además buses con mucha frecuencia en Avenida Las Condes.

Cercano a colegios, supermercados, bancos y servicios en general.

Contactar al Corredor de Propiedades Sr. Mario Vial Infante: whatsapp y celular:  

Terminaciones
Piso baños: baldosín cerámico
Piso dormitorios: madera

Suministros
Agua caliente: caldera
Calefacción: caldera

Características propiedad
cocina amoblada, cocina equipada, portón automático

Características comunidad
accesos controlados, áreas verdes, circuito cerrado de tv, citófono, estacionamiento de visitas, panel solar, piscina, portón eléctrico, sala de eventos

Gastos
Contribuciones: $ 319.000
Gastos comunes: $ 220.000

Otros suministros
internet, señal satelital, teléfono, wi-fi

Estacionamientos y bodegas
Estacionamientos: 1
Bodegas: 1 - (Para consultas puedes escribirnos en el formulario de contacto).",3,3,144.0,0.0,Las Condes,Las Condes                                                                                                                                                                                                                                                     ,288,43,13,2,0.0,0.0,,0.0,f,,11500.0
4313841,2,<null>,2,2,76.49,76.49,Avenida Walker Martínez 3142,<null>,284,43,13,1,,,5.0,,<null>,0.0,3587.0
5417873,2,"Se vende hermoso departamento en Santiago centro cercano a estación de metro Matta. El departamento se encuentra en excelente estado, ideal para comprar y habitar enseguida!

Además de encontrarse en emblemático sector de Santiago con comercio de todo tipo a pasos del edificio.

El dpto. cuenta con 
2 dormitorios
1 baño
cocina tradicional abierta
calefacción eléctrica
orientación norte

El edificio cuenta con
Lavandería
Piscina 
Quincho
Sala de evento 

Otros
Precio - $65.000.000
Gasto comun - $60.000 incluida el agua caliente
EXENTO de contribuciones

Vende Mondrian Properties – Al comprar una propiedad con nosotros te llevas de regalo una limpieza y armonización energética en tu nuevo hogar!


",2,1,48.0,48.0,"Avenida Manuel Antonio Matta, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 7770386, Chile",<null>,275,43,13,2,2005.0,60000.0,3.0,0.0,f,24.0,2325.7602999873
5176382,2,"OCASION 2 dormitorios 2 baños!!!! Lindo barrio , ENCANTO especial ¡¡ Rodeado de cafecitos , almacenes y a pasos de Pocuro . Tranquilo ¡¡ 1 Dormitorio en Suite y segundo dormitorio con baño al costado . Quedan todos los Rollers de cortinas . Todo con piso flotante. Cocina equipada y regia logia 1 Bodega más 1 estacionamiento Gastos Comunes de $ 110.000 Estacionamientos de visitas",2,2,67.0,80.0,Roberto del Río 1477,<null>,297,43,13,2,,4.0,7.0,1.0,f,10.0,6200.0
4090195,1,"180/450 aprox. Casa ideal Remodelar!! ubicada en un tranquilo barrio residencial, cercano a todos los servicios y con gran conectividad. Consta de amplio living y comedor. Cocina tradicional con vista al patio central. Cuenta con 6 dormitorios y 3 baños. 4 Estacionamientos",6,3,160.0,405.0,Simón Bolívar,La Reina                                                                                                                                                                                                                                                       ,287,43,13,2,0.0,0.0,,0.0,f,,7526.79884159671
5471768,1,"Encantadora casa , en condominio con seguridad incluida alarma. Exclusivo sector de Huechuraba con amplios jardines, excelente vida de barrio. Luminosa casa con amplio recibidor, living y comedor con salida al jardín , con terraza techada. Barbecue. Cocina equipada , con gran loggia techada. Family room con baño en el primer piso. Segundo piso los dormitorios , uno en suite. Baños. Jardín consolidado de fácil mantención. Ideal para amplación.",4,3,120.0,230.0,Santa Isabel,Huechuraba                                                                                                                                                                                                                                                     ,281,43,13,2,2007.0,60000.0,,2.0,f,,6600.0
4792532,2,"Solo Llamados Y/O Whattsapp No Se Responde Correos.

Vende Directo Su Dueño Corredores Pueden Visitar Con Clientes Sin Comision Vendedor.

Depto tiene 2 dormitorios 1 baños, living - comedor piso flotante,cocina y baño con piso cerámica, tdormitorios alformbrados muro a muro, terraza . Condominio con vigilancia 24/7 accesos controlados, parque interior, 2 piscinas, 2 salones de evento, quincho, juegos infantiles. 

Ubicado en Metro Estación San Miguel, calle Berlin 843 dos cuadras al oriente desde gran avenida, no incluye estacionamiento ni bodega.Gastos comunes ($ 25.000 - $ 30000 app) condominio parque salesianos cercano a estacion de metro san miguel y lo vial ,supermercado (lider y jumbo),comisaria,colegios,Farmacias,locomocion. Cerca Sector Llano Subercaseaux.

Se Acepta Pago Con Credito Hipotecario o Contado.

",2,1,40.0,40.0,"843, Avenida Berlín, San Miguel, Provincia de Santiago, Región Metropolitana de Santiago, 8910183, Chile",<null>,304,43,13,2,2009.0,25000.0,1.0,0.0,f,24.0,1796.89887924331
4899559,2,<null>,2,1,48.8,52.67,Av. cuarta avenida 1170,<null>,304,43,13,1,,,9.0,,<null>,0.0,3045.77
3936428,2,"Gran departamento ubicado en barrio residencial dela comuna de San Miguel a una cuadra del metro Lo Vial y la Gran. Avda. José Miguel Carrera. cuenta con buena conectividad, cercano a colegios, supermercados, comercio, transporte, etc.

El departamento cuenta de 3 dormitorios, 2 baños, living-comedor, cocina, loggia y terraza. además posee estacionamiento y bodega.
El edificio cuenta con conserje 24 horas, piscina pequeña, área verde con asiento de madera

(Cod. 003)",3,2,98.0,98.0," Ventura Blanco Viel 1177, San Miguel, Chile ",<null>,304,43,13,2,,60000.0,2.0,1.0,f,24.0,3877.64085807391
4672216,2,"EXCELENTE OPORTUNIDAD EN PROVIDENCIA.
Nor Oriente - Segundo Piso.
A pasos de TVN, Canal 13, Radios. Metro Manuel Montt.
Hall de ingreso. Living comedor con salida a terraza.
3 dormitorios y 2 baños ( uno con luz y ventilación natural )
Cocina tradicional amoblada y equipada. Loggia independiente.
Buenos Closets. Piso Flotante.
Bodega . SIN ESTACIONAMIENTO.
Muy buen condominio, piscina, seguridad 24/7, buenos accesos y áreas verdes.",3,2,75.0,80.0,BELLAVISTA / F. PUELMA,Providencia                                                                                                                                                                                                                                                    ,297,43,13,2,0.0,100000.0,,0.0,f,1.0,5006.20515501279
4745351,1,- - (Para consultas puedes escribirnos en el formulario de contacto).,5,4,140.0,360.0,espacio urbano la reina,la reina                                                                                                                                                                                                                                                       ,287,43,13,2,0.0,0.0,,0.0,f,,12300.0
5613793,1,"Espectacular casa aislada de la década del 50, completamente remodelada, dándole un toque clásico/moderno/funcional, donde se aprovechó lo mejor de su arquitectura.En primer piso gran living, comedor, cocina con comedor de diario. escritorio/biblioteca/estar, hall de distribución, baño de visita, terraza y loggia. En segundo piso hall, 3 dormitorios amplios con excelentes closet, 1 gran sala de baño con ducha tipo cabina y tina de hidromasaje por separados.Ventanas y postigos de madera muy bien conservados, protecciones de fierro en sus ventanas. Terraza con cobertizo de pino oregón y policarbonato a la salida de comedor principal y de comedor de diario.En fondo de este terreno otro gran cobertizo de madera y a un costado gran Loft con baño sala y altillo, piscina. Loggia a continuación de cocina de amplios espacios para bodegaje. Lo que fue la habitación de servicio y baño , se adaptó como sala multiusos, usada en la actualidad como sala de Yoga, Pilates o gimnasio.Todas estas dependencias convergen hacia un gran jardín donde se ubica la piscina, juegos infantiles (casita de muñecas), prados y variadas especies arbóreas, (frutales). Alarma, Cerco eléctrico, riego automático, jardín formado hacia la calle, aire acondicionado en 3 dormitorios. Para visitas contactar a Agente Inmobiliario Susana Rojas B . - (Para consultas puedes escribirnos en el formulario de contacto).",5,4,230.0,647.0,alte. gomez carreño/genaro benavides,la reina                                                                                                                                                                                                                                                       ,287,43,13,2,0.0,0.0,,0.0,f,0.0,13800.0
4304128,1,"Casa buen estado con gran distribución, sector IV centenario / Hernando de Magallanes, Las Condes.Metros construidos 156 M2, metros de terreno 495 M2. Posibilidad de cambio de giro a comercial uso de suelo zona U-V1.Acogedora casa esquina de un piso ubicada en barrio residencial cercana a estación de metro Hernando de Magallanes y Stadio Italiano. Cuenta con tres amplias habitaciones principales en suite, dos baños completos, sala de estar. Living comedor separado con piso de parquet.Cocina tradicional con comedor der diario, habitación de servicio., patio interior. Estacionamiento para tres vehículos.Características propiedadAntejardín, comedor de diario, despensa, pieza de servicioINMOLEXAsesorías jurídicas e InmobiliariasFonowww.inmolex.cl - (Para consultas puedes escribirnos en el formulario de contacto).",4,2,156.0,497.0,Las Condes,Las Condes                                                                                                                                                                                                                                                     ,288,43,13,2,0.0,0.0,,5.0,f,,18065.8904379926
4167816,2,"Cómodo departamento en condominio Parque Vivaceta III, (Nueva Andrés Bello 1890, Comuna de Independencia).

Piso 7, Excelente distribución, cocina americana, estilo semi cerrada, living con balcón, vista nor-oriente.
- 3 Dormitorios (2 pequeños, 1 amplio).
- 1 Baño

Piso flotante en dormitorio y estar.
Piso cerámica en cocina.
En baños cerámicos en pisos y muros.
Cocina semi equipada (muebles básicos, y campana)
Calefon.
Espacio para lavadora.
Ventanas de aluminio.
Closet con puertas y repisas.

El edificio cumple con la nueva reglamentación térmica, lo que genera una mayor eficiencia en el ahorro de energía y una mejor habitabilidad de los departamentos.
Central de agua caliente.

EQUIPAMIENTO DEL EDIFICIO:
-Hall de acceso en doble altura.
-Piscina familiar.
-Quinchos en primer piso.
-Salón multiuso.
-Sala de lavado y secado.

*Vigilancia por circuito cerrado

*Acceso vehicular controlado

*Excelente conectividad, transporte público a la puerta, próxima linea de metro hospitales a 10 minutos.
- A pasos de Fermín Vivaceta, y cuadras de Av. Independencia.
.....................................................................

- Disponibilidad Inmediata
* Agende su visita a través de la opción de contacto, indicando

VENDE ""Moreno & Cía. Gestión Inmobiliaria""",3,1,58.0,57.0,"Nueva Andres Bello 1890, Independencia, Región Metropolitana, Chile",<null>,282,43,13,2,,50000.0,7.0,0.0,f,24.0,2068.67483276057
4032719,1,"Acogedora casa en venta en tranquilo sector de Pudahuel. Cuenta con dos dormitorios, 1 baño, amplia cocina con lindos detalles en madera, ademas de antejardín y un gran patio trasero, con espacio para dos vehículos y piscina. Locomoción urbana y colectiva a pasos de la casa, cercano a metro Barrancas, supermercados, colegios, liceos, clínicas, hospitales, CESFAM, restaurantes, centros comerciales, Carabineros; a minutos de autopistas Vespucio norte y sur, ruta 68, aeropuerto.",2,1,48.0,126.0,Cercano a Av. La travesia,Pudahuel                                                                                                                                                                                                                                                       ,298,43,13,2,0.0,0.0,,0.0,f,,2443.21107529791
5286227,1,"Casona en excelente sector de Ñuñoa a 1 Cuadra de Irarrazaval a 3 cuadras de Metro Plaza EgañaA 270 metros de Linea 3 Estación Villa Frei A 900 metros de Mall Plaza Egaña y linea 4 Estación Plaza Egaña 12 minutos Excelente Conectividad,Ideal para Remodelacion proyectos comerciales ,Hostales etc.-Proyecto 600m2 Constructibilidad 3 pisos max altura Usos de suelo permitidos Comercio menor ,Hostal .Servicios profesionales After school, etcCoordinar visitas con / Alejandra Negrete - (Para consultas puedes escribirnos en el formulario de contacto).",4,3,212.0,409.0,coventry / licenciado las peñas,ñuñoa                                                                                                                                                                                                                                                          ,294,43,13,2,0.0,0.0,,0.0,f,,11986.6107768576
4244415,2,"Exclusivo departamento con la categoría de Inmobiliaria Almagro, ubicado próximo a colegios SEK, Alemán, Árabe, entre otros, Mall Parque Arauco, parque Araucano y Juan Pablo II. Próximo a futura línea 7 del metro que asegurará plusvalía al Comprador. Hall de entrada. Living y comedor separados. Amplia terraza. Baño de visitas. Dormitorio principal en suite con espectacular walk-in closet, closets y baño completo con iluminación y ventilación natural. Dos dormitorios con closets. Baño completo. Sala de estar. Cava. Cocina totalmente amoblada con comedor diario, cubierta de granito negro, y con doble circulación. Despensa separada. Logia amoblada y cerrada. Baños con cubiertas de silestone. Orientación Oriente. Calefacción por piso radiante. Pisos fotolaminados AB Küpfer en todo el departamento. Malla de protección en ventanas y terraza. Ventanas de termopanel. Dos estacionamientos subterráneos y bodega. Estacionamientos de visitas. Piscina, áreas verdes, sala de eventos, gimnasio, juegos para niños. El depto. tiene solo un año de uso. Gastos comunes: $ 195.000.- Contribuciones: $ 346.000. Disponibilidad de entrega: febrero del 2019, conversable en caso de necesitarlo antes. Has encontrado el departamento para habitar tus sueños, ven a conocerlo!!",3,3,159.0,184.0,SEK - COL. ALEMAN – GERONIMO DE ALDERETE - PTE. RIESCO,Las Condes                                                                                                                                                                                                                                                     ,288,43,13,2,0.0,195000.0,,2.0,f,,14480.0
4360646,2,"Lindo departamento con vista despejada hacia la cordillera en excelentes condiciones, Recibos amplios con terraza, tres dormitorios uno en suite, gran cocina equipada recién remodelada, dependencias completas, dos estacionamientos y bodega",3,2,149.0,164.0,kennedy / geronimo de alderete,las condes                                                                                                                                                                                                                                                     ,288,43,13,2,0.0,0.0,,0.0,f,,10500.0
3974519,1,"Linda Casa en Larapinta - Lampa
Ref: La Hacienda Alta 2457 – Larapinta Cuarta Etapa - Lampa

Valor: UF 3.200.-

Características:
Hermoso Casa  Aislada de 2 Pisos 
Primer Piso: Antejardín – Entrada de Auto -  Living Comedor – Bosca -  Sala de Estar o Cuarto Dormitorio -  Cocina Amoblada – Loggia  – Baño de Visitas - Patio Trasero con Riego Automático.
Segundo Piso: 3 Dormitorios, principal en Suite  –  Closet – 2 Baños Equipados.
Superficie en Construcción de 100 M2 - Superficie Total de 220 M2
Patio con Quincho y Horno de Barro – Pequeña Bodega – Todo el contorno con Iluminacion con Faroles.

Cercano a Supermercados – Colegios – Avenidas Principales

Vende Pamela Ibarra y Alicia Moraga
Corretaje y Administración de Propiedades
",3,3,100.0,220.0,"La Hacienda, Aires Nuevos de Lampa, Lampa, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",<null>,311,45,13,2,2008.0,,2.0,2.0,f,24.0,3200.0
4323627,1,"VENTA DIRECTA DUEÑO.
Magnifica residencia totalmente re-modelada, con 560 metros cuadrados de terreno y 140 de construcción en una planta con excelente iluminación natural.
Techo de losa para edificar si se desea un segundo piso. Tres dormitorios y dos baños, el principal en-suite. Cuarto de Servicio completo con baño. Moderna cocina y área de lavandería. Ante jardín, terraza lateral y amplio jardín posterior con piscina. Espacio hasta para 5 autos grandes. Pisos de parquet en living y comedor. Porcelanato en áreas comunes, cocina y baños y piso flotante en 3  dormitorios. Muy cerca de estaciones de metro Hernando de Magallanes y Manquehue. A cuadras de colegios (SEK), jardines infantiles, tiendas, farmacias, centros comerciales (Mall Plaza Dominicos, Alto Las Condes y Parque Arauco), etc. Area libre de edificios en altura por Plan Regulador.",4,3,140.0,560.0,"LAS CONDES REGIÓN METROPOLITANA, CHILE",<null>,288,43,13,2,1968.0,0.0,1.0,5.0,f,24.0,17399.0
4216726,1,200/ 500 m2 Hall recibos semi-separados con piso de madera. Escritorio 4 dormitorios (ppal en suite en 1er piso con salida a terraza) 4 baños amplia cocina con comedor de diario dependencias Terraza techada quincho lindo jardín con piscina. calefacción central,4,4,200.0,500.0,VALLE DEHESA,Lo Barnechea                                                                                                                                                                                                                                                   ,289,43,13,2,0.0,0.0,,0.0,f,,14800.0
4120354,2,"INVERSION ESTUDIO A PASOS DE METRO SAN ALBERTO HURTADO, CARRETERA; COMERCIO; ETC.

Estudio 100% equipado, con terraza. Llegar y ocupar.
Edificio con piscina, quinchos, sala de eventos, juegos infantiles, etc.
Gastos comunes $25.000",1,1,26.0,28.0,"METRO SAN ALBERTO HURTADO, TERRAZA",Estación Central                                                                                                                                                                                                                                               ,280,43,13,2,0.0,0.0,,0.0,f,,1406.05134899527
5121405,1,"Valor $135.000.000.- bauknan.cl

Casa Principal, 84m2, 3D/1B, living comedor separados parquet y baldosin ceramicos, antejardin, 2 autos, patio exterior embaldosado, muy luminosa, baño, cocina, area de trabajos

Dpto Interior 44m2, 2H/1B, living comedor y cocina integrados, patio exterior embaldosado. área de trabajo, antejardin 2 autos.

Vende Bauknan Propiedades",5,2,128.0,200.0,Escultor Rodin,<null>,304,43,13,2,,,1.0,3.0,<null>,5.0,4831.38986202624
4045240,2,"FPH 2067, 84/90mts. Dos dormitorios en suite, living comedor con salida a terraza, cocina americana, ventanas termopanel,barandas de cristal en terraza, cubiertas de cocina en cuarzo y calefacción a través de sistema de radiadores. Jardín conformado con sector para juego de niños, sala multiuso equipada, piscina y quincho panorámico en último piso. Estacionamientos bajo estándar americano, estacionamiento de bicicletas y gimnasio equipado. El edificio contempla 11 talleres de uso y goce exclusivo ubicados en el primer piso.Se vende cesión de derechos, excelente departamento.@¬@¬. Gabriela  Niklitschek   - (Para consultas puedes escribirnos en el formulario de contacto).",2,2,84.0,90.0,Jumbo Bilbao,Las Condes                                                                                                                                                                                                                                                     ,288,43,13,2,0.0,0.0,,2.0,f,,7805.0
5128655,1,"Esplendida!!! casa en excelentes condiciones lista para mudarse, la propiedad tiene construido 137m2, en su primer Nivel cuenta con Dormitorio Principal en suite, 1 baño de visita, living comedor amplio, cocina amoblada y equipada,  loggia, en su segundo nivel cuenta con 2 Dormitorios, 1 Baño, Sala de estar. Su exterior se destaca con 390m2, antejardin con capacidad para estacionar 2 vehículos, amplio patio trasero con terraza techada y piscina. Su tranquilidad privacidad y seguridad de su entorno es valor agregado a su inversión. Accesos Controlados las 24 horas, metros acorde a Tasación Bancaria realizada a la propiedad.. Lorena  Arteaga  Tel. +  - (Para consultas puedes escribirnos en el formulario de contacto).",4,3,137.9,390.38,Hacienda El Peñón - Av La Hacienda,Puente Alto                                                                                                                                                                                                                                                    ,307,44,13,2,0.0,0.0,,0.0,f,,7500.0
